"Customweb_BarclaycardCw::The given rang is empty. It must be a nummeric value with length of two.","The given rang is empty. It must be a numeric value with length of two."
"Customweb_BarclaycardCw::The given rang is invalid. It must be a nummeric value with length of two.","The given rang is invalid. It must be a numeric value with length of two."
"Customweb_BarclaycardCw::The given site number is empty.","The given site number is empty."
"Customweb_BarclaycardCw::The identifier as defined in the backoffice of Barclaycard.","The identifier as defined in the backoffice of Barclaycard."
"Customweb_BarclaycardCw::The invoice could not be captured and processed by","The invoice could not be captured and processed by Barclaycard."
"Customweb_BarclaycardCw::The invoice could not be captured and processed. Reason:","The invoice could not be captured and processed. Reason: !reason"
"Customweb_BarclaycardCw::The invoice could not be found.","The invoice could not be found."
"Customweb_BarclaycardCw::The invoice has been changed.","The invoice has been changed."
"Customweb_BarclaycardCw::The invoice no longer exists.","The invoice no longer exists."
"Customweb_BarclaycardCw::The layout does not contain the tag '!layout_tag'.","The layout does not contain the tag '!layout_tag'."
"Customweb_BarclaycardCw::The module can perform a check of the country code provided by the issuer of the card, the IP address country and the billing address country. In case they do not match, the transaction is marked as uncertain. This setting does not override any other rule for marking transaction as uncertain.","The module can perform a check of the country code provided by the issuer of the card, the IP address country and the billing address country. In case they do not match, the transaction is marked as uncertain. This setting does not override any other rule for marking transaction as uncertain."
"Customweb_BarclaycardCw::The next update execution date indicates when the next cron is run to update the transaction state.","The next update execution date indicates when the next cron is run to update the transaction state."
"Customweb_BarclaycardCw::The notification failed because the SHA signature seems not to be valid.","The notification failed because the SHA signature is not valid."
"Customweb_BarclaycardCw::The order is not fully completed. Please contact the store owner.","The payment could not be conducted."
"Customweb_BarclaycardCw::The parameters ""3DSIGNVAL"" was false.","The parameters ""3DSIGNVAL"" was false."
"Customweb_BarclaycardCw::The payment could not be authorized, because it is not certain.","Payment could not be authorised as it is uncertain."
"Customweb_BarclaycardCw::The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"Customweb_BarclaycardCw::The payment has been accepted.","The payment has been accepted."
"Customweb_BarclaycardCw::The payment has been denied.","The payment has been denied."
"Customweb_BarclaycardCw::The payment is not finished. Hence it must be manually checked.","The payment is incomplete and must therefore be checked manuall."
"Customweb_BarclaycardCw::The payment is refused.","Payment was refused."
"Customweb_BarclaycardCw::The payment method !paymentMethodName does not support the currency '!currency'.","The payment method !paymentMethodName does not support the currency '!currency'."
"Customweb_BarclaycardCw::The payment method !paymentMethodName is not available in your country ('!country').","The payment method !paymentMethodName is not available in your country ('!country')."
"Customweb_BarclaycardCw::The payment update has been made.","The payment update has been completed."
"Customweb_BarclaycardCw::The provided PSPID is empty. Please check the module settings.","No PSPID entered. Please check the module settings."
"Customweb_BarclaycardCw::The provided signature does not match with the one calculated.","The provided signature does not match the one calculated."
"Customweb_BarclaycardCw::The rang (PBX_RANG) as defined in the live backoffice of Barclaycard. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of Barclaycard. It must be nummeric value with length two. In the back office it may be displayed as a three char value. You must truncate the first digit."
"Customweb_BarclaycardCw::The refund is in progress.","Refund is in process"
"Customweb_BarclaycardCw::The refund is in uncertain.","Refund is uncertain"
"Customweb_BarclaycardCw::The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"Customweb_BarclaycardCw::The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"Customweb_BarclaycardCw::The refunding could not be conducted. Error code: !error.","The refund could not be conducted. Error code: !error."
"Customweb_BarclaycardCw::The request does not contain a 'SHASIGN' parameter. The cause is that the callback in the background is not executed.","The request does not contain a 'SHASIGN' parameter. The cause is that the callback in the background is not executed."
"Customweb_BarclaycardCw::The result of the authorization is not known.","Result of the authorisation is unknown"
"Customweb_BarclaycardCw::The salutation can not be longer than 5 chars.","The salutation cannot be longer than 5 chars."
"Customweb_BarclaycardCw::The server response was not valid. Response: @response","The server response was not valid. Response: @response"
"Customweb_BarclaycardCw::The shopping cart has been altered!","The shopping cart has been altered!"
"Customweb_BarclaycardCw::The signature could not be verified.","The signature could not be verified."
"Customweb_BarclaycardCw::The site id (PBX_RANG) as defined in the backoffice of Barclaycard.","The Site ID (PBX_RANG) as defined in the back office of Barclaycard."
"Customweb_BarclaycardCw::The test PSPID as given by the Barclaycard.","The test PSPID from Barclaycard"
"Customweb_BarclaycardCw::The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount)."
"Customweb_BarclaycardCw::The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"Customweb_BarclaycardCw::The transaction cannot be captured online.","The transaction cannot be captured online."
"Customweb_BarclaycardCw::The transaction cannot be refunded online.","The transaction cannot be refunded online."
"Customweb_BarclaycardCw::The transaction could not be cancelled. Details: @details","The transaction could not be cancelled. Details: @details"
"Customweb_BarclaycardCw::The transaction could not be captured. Details: @details","The transaction could not be captured. Details: @details"
"Customweb_BarclaycardCw::The transaction could not be refunded. Details: @details","The transaction could not be refunded. Details: @details"
"Customweb_BarclaycardCw::The transaction failed due to a unkown reason.","The transaction failed due to an unknown reason."
"Customweb_BarclaycardCw::The transaction failed with error code !code.","The transaction failed with error code: !code"
"Customweb_BarclaycardCw::The transaction id is incorrect.","Transaction ID is incorrect"
"Customweb_BarclaycardCw::The transaction is cancelled.","Transaction cancelled successfully"
"Customweb_BarclaycardCw::The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"Customweb_BarclaycardCw::The transaction was refused, but the cancellation failed","The transaction was refused, but the cancellation failed."
"Customweb_BarclaycardCw::The whole transaction is cancelled.","The entire transaction has been cancelled."
"Customweb_BarclaycardCw::There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"Customweb_BarclaycardCw::There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully."
"Customweb_BarclaycardCw::There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"Customweb_BarclaycardCw::There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"Customweb_BarclaycardCw::There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"Customweb_BarclaycardCw::There seems to be a problem with the Barclaycard module.","There seems to be a problem with the Barclaycard module."
"Customweb_BarclaycardCw::There was an error validating the login and password.","There was an error validating the login and password."
"Customweb_BarclaycardCw::This URL has to be placed in the backend of Barclaycard under Configuration > Technical Information > Transaction Feedback and their in the field for 'HTTP request for status changes'.","This URL has to be placed in the backend of Barclaycard under Configuration > Technical Information > Transaction Feedback in the field for 'HTTP request for status changes'."
"Customweb_BarclaycardCw::This URL has to be placed in the backend of Barclaycard under Configuration > Technical Information > Transaction Feedback and their in the two fields for 'Direct HTTP server-to-server request'.","This URL has to be placed in the backend of Barclaycard under Configuration > Technical Information > Transaction Feedback in the two fields for 'Direct HTTP server-to-server request'."
"Customweb_BarclaycardCw::This URL is used by default for handling the dynamic template of Barclaycard. To use this feature "" . ""you may need activate the feature in your account and you need to add the domain to the Trusted website hostnames. To work properly in all browser you need HTTPS on your server and domain.","This URL is used by default for handling the dynamic template of Barclaycard. To use this feature you may need activate the feature in your account and you need to add the domain to the Trusted website hostnames. To work properly in all browser you need HTTPS on your server and domain."
"Customweb_BarclaycardCw::This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend the confirmation email."
"Customweb_BarclaycardCw::This is a brief instruction of the main and most important installation steps, which need to be performed when installing the Barclaycard module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip.","This is a brief instruction of the most important installation steps, which need to be performed when installing the Barclaycard module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip."
"Customweb_BarclaycardCw::This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name {id}). (Payment Page only)","This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name {id}). (Payment Page only)"
"Customweb_BarclaycardCw::This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name_{id}). (Payment Page only)","This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name_{id}). This only works when using the Payment Page."
"Customweb_BarclaycardCw::This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Barclaycard account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Barclaycard account."
"Customweb_BarclaycardCw::This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate/deactivate the 3D Secure check. Please check with PayBox if you are allowed to deactivate the 3D Secure check. This setting only has an effect if you use the payment page."
"Customweb_BarclaycardCw::This status is set, when the payment was successfull and it is authorized.","This status is set when the payment was successful and it is authorised."
"Customweb_BarclaycardCw::This transaction is already closed for further captures.","This transaction is already closed for further captures"
"Customweb_BarclaycardCw::This transaction is already closed for further refunds.","This transaction has been closed for further refunds."
"Customweb_BarclaycardCw::This transaction no longer exists.","This transaction no longer exists."
"Customweb_BarclaycardCw::Timeout for pending payments (min)","Time-out for pending payments (in min)."
"Customweb_BarclaycardCw::Titel","Title"
"Customweb_BarclaycardCw::Title","Title"
"Customweb_BarclaycardCw::Title and Header of the payment page","Title and header of the payment page"
"Customweb_BarclaycardCw::Title of the payment method","Name of the payment method"
"Customweb_BarclaycardCw::To generate a SEPA mandate ID this schema can be used to customize it. However the tags '{year}', '{month}', '{day}' and '{random}' must be present in the schema. The {random} tag is filled with a random string of 20 chars.","This schema can be used to customize the generation of a SEPA mandate ID. However the tags '{year}', '{month}', '{day}' and '{random}' must be present in the schema. The {random} tag is filled with a random string of 20 chars."
"Customweb_BarclaycardCw::Total","Total"
"Customweb_BarclaycardCw::Total Shipping Charges","Total shipping charges"
"Customweb_BarclaycardCw::Track order history","Track order history"
"Customweb_BarclaycardCw::Transaction","Transaction"
"Customweb_BarclaycardCw::Transaction Authorized","Transaction authorised"
"Customweb_BarclaycardCw::Transaction Cancelled","Transaction cancelled"
"Customweb_BarclaycardCw::Transaction Captured","Transaction captured"
"Customweb_BarclaycardCw::Transaction History","Transaction History"
"Customweb_BarclaycardCw::Transaction Id","Transaction ID"
"Customweb_BarclaycardCw::Transaction Paid","Transaction paid"
"Customweb_BarclaycardCw::Transaction Uncertain","Transaction uncertain"
"Customweb_BarclaycardCw::Transaction Updates","Transaction Updates"
"Customweb_BarclaycardCw::Transaction cancelled successfully","Transaction cancelled successfully"
"Customweb_BarclaycardCw::Transaction captured successfully","Transaction captured successfully"
"Customweb_BarclaycardCw::Transaction history","Transaction History"
"Customweb_BarclaycardCw::Transaction was authorized over the deferred authorization mechanism.","Transaction was authorized over the deferred authorization mechanism."
"Customweb_BarclaycardCw::Transactions","Transactions"
"Customweb_BarclaycardCw::UATP","UATP"
"Customweb_BarclaycardCw::URL of the logo you want to display at the top of the payment page. The URL must be absolute. The logo needs to be stored on a secure server. If you do not have a secure environment to store your image, contact your Barclaycard to store your logo on their server.","URL of the logo you want to display at the top of the payment page. The URL must be absolute. The logo needs to be stored on a secure server. If you do not have a secure environment to store your image, contact your Barclaycard to store your logo on their server."
"Customweb_BarclaycardCw::URLs","URLs"
"Customweb_BarclaycardCw::Unable to save the invoice.","Unable to save the invoice."
"Customweb_BarclaycardCw::Uncertain Status","Uncertain status"
"Customweb_BarclaycardCw::Uncertain transactions","Uncertain transactions"
"Customweb_BarclaycardCw::Unknown reason","Unknown reason"
"Customweb_BarclaycardCw::Update","Update"
"Customweb_BarclaycardCw::Update Qty's","Adjust Quantity"
"Customweb_BarclaycardCw::Update interval for payments","Update interval for payments"
"Customweb_BarclaycardCw::Use Base Currency","Use Base Currency"
"Customweb_BarclaycardCw::Use Default","Use Default"
"Customweb_BarclaycardCw::Use base currency","Use base currency"
"Customweb_BarclaycardCw::Use customweb hosted template","Use customweb hosted template"
"Customweb_BarclaycardCw::Use own template","Use own template"
"Customweb_BarclaycardCw::Use shop template","Use shop template"
"Customweb_BarclaycardCw::Use standard template (as selected above)","Use standard template (as selected above)"
"Customweb_BarclaycardCw::Use static template","Use static template"
"Customweb_BarclaycardCw::VISA","VISA"
"Customweb_BarclaycardCw::Validation","Validation"
"Customweb_BarclaycardCw::Version","Version"
"Customweb_BarclaycardCw::Vertical list of logos with the name on the left side","Vertical list of logos with the name on the left side"
"Customweb_BarclaycardCw::View","View"
"Customweb_BarclaycardCw::Wait On Success Page","Wait On Success Page"
"Customweb_BarclaycardCw::Waiting for client payment","Waiting for customer payment"
"Customweb_BarclaycardCw::We cannot get the transaction instance.","We can not establish a transaction."
"Customweb_BarclaycardCw::We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the Barclaycard plugin."
"Customweb_BarclaycardCw::When the store is not available (network outage, server failure or any other outage), when the feedback of Barclaycard is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","When the store is not available (network outage, server failure or any other outage), when the feedback of Barclaycard is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set."
"Customweb_BarclaycardCw::When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to choose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in Magento."
"Customweb_BarclaycardCw::With the Dynamic Template you can design the layout of the payment page yourself. For the option 'Own template' the URL to the template file must be entered into the following box.","With the dynamic template you can design the layout of the payment page yourself. For the option 'own template' the URL to the template file must be entered into the following box."
"Customweb_BarclaycardCw::With this option you can control which template is used for mobile devices. Per default the template for desktops is used. You can either use a own template (provided through the field below) or the customweb hosted template.","With this option you can control which template is used for mobile devices. Per default the template for desktops is used. You can either use a your own template (provided through the field below) or the customweb hosted template."
"Customweb_BarclaycardCw::Wrong 'BRAND' was specified.","Wrong 'BRAND' was specified"
"Customweb_BarclaycardCw::Wrong bank account format.","Wrong bank account format"
"Customweb_BarclaycardCw::Year","Year"
"Customweb_BarclaycardCw::Yes","Yes"
"Customweb_BarclaycardCw::Yes, use images for the brand selection.","Yes, use images for the brand selection."
"Customweb_BarclaycardCw::You accept that your credit card informations are stored securly for future orders.","You accept that your credit card informations are  securely  stored for future orders."
"Customweb_BarclaycardCw::You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in their account."
"Customweb_BarclaycardCw::You can create an API username in the back-end of Barclaycard. The API user is necessary for the direct communication between the shop and the service of Barclaycard.","You can create an API username in the back-end of Barclaycard. The API user is necessary for the direct communication between the shop and the service of Barclaycard."
"Customweb_BarclaycardCw::You can decide on the order status new orders should have after they are processed successfully.","You can specify the order status for new orders that have been processed successfully."
"Customweb_BarclaycardCw::You can decide on the order status new orders should have that have an uncertain authorization status.","You can specify the order status for new orders that have an uncertain authorisation status."
"Customweb_BarclaycardCw::You can specify the order status after the payment is received. In order to use this feature the http-request for Status Changes has to be set up as described in the manual.","You can specify the order status after the payment is received. In order to use this feature the http-request for Status Changes has to be set up as described in the manual."
"Customweb_BarclaycardCw::You can specify the order status for new orders that have an uncertain authorisation status.","You can specify the order status for new orders that have an uncertain authorisation status."
"Customweb_BarclaycardCw::You can specify the order status for orders that are captured either directly after the order or manually in the backend.","You can specify the order status for orders that are captured either directly after the order or manually in the back-end."
"Customweb_BarclaycardCw::You can specify the order status for orders that are refused after being in a uncertain state. In order to use this feature you will have to set up the http request for status changes as outlined in the manual.","You can specify the order status for orders that are refused after being in a uncertain state. In order to use this feature you will have to set up the http request for status changes as outlined in the manual."
"Customweb_BarclaycardCw::You can specify the order status for orders that are successful after being in a uncertain state. In order to use this setting, you will need to activate the http-request for status changes as outlined in the manual.","You can specify the order status for orders that are successful after being in a uncertain state. In order to use this setting, you will need to activate the http-request for status changes as outlined in the manual."
"Customweb_BarclaycardCw::You can specify the order status when an order is cancelled.","You can specify the order status for cancelled orders."
"Customweb_BarclaycardCw::You created the order.","You created the order."
"Customweb_BarclaycardCw::You have no stored aliases.","You have no stored aliases."
"Customweb_BarclaycardCw::You have to enter a CVC code.","You have to enter a CVC code"
"Customweb_BarclaycardCw::You have to enter a card number.","You have to enter a card number."
"Customweb_BarclaycardCw::You have to enter bank code of your bank.","Enter your bank's bank code."
"Customweb_BarclaycardCw::You have to enter commercial number of you company.","Please enter the commercial number of your company."
"Customweb_BarclaycardCw::You have to enter either the CVC code or the issue number of your card.","You have to enter either the CVC code or the issue number of your card."
"Customweb_BarclaycardCw::You have to enter sales tax number of you company.","You have to enter sales tax number of you company."
"Customweb_BarclaycardCw::You have to enter sales tax number of your company.","Please enter your company's sales tax number."
"Customweb_BarclaycardCw::You have to enter the BIC.","You have to enter the BIC of your bank."
"Customweb_BarclaycardCw::You have to enter the CVC code from the back of your credti card.","Please enter the CVC code from your card. You can find the code on the back of the card."
"Customweb_BarclaycardCw::You have to enter the CVC code from your card.","Enter the CVC code from your card"
"Customweb_BarclaycardCw::You have to enter the IBAN.","You have to enter your IBAN number."
"Customweb_BarclaycardCw::You have to enter the a card number.","You have to enter a card number."
"Customweb_BarclaycardCw::You have to enter the account holder name on the card.","You have to enter the account holder name on the card."
"Customweb_BarclaycardCw::You have to enter the account holder name.","You have to enter the account holder name."
"Customweb_BarclaycardCw::You have to enter the card holder name on the card.","You have to enter the card holder name."
"Customweb_BarclaycardCw::You have to enter the card holder.","You have to enter the card holder name."
"Customweb_BarclaycardCw::You have to enter the location of your bank.","Please enter the location of your bank."
"Customweb_BarclaycardCw::You have to enter the month of the card expiry.","You have to enter the month of the card expiry"
"Customweb_BarclaycardCw::You have to enter the name of the account owner.","Please enter the name of the account owner"
"Customweb_BarclaycardCw::You have to enter the name of your bank.","You have to enter the name of your bank."
"Customweb_BarclaycardCw::You have to enter the year of the card expiry.","You have to enter the year of the card expiration"
"Customweb_BarclaycardCw::You have to enter your IBAN Number.","You have to enter your IBAN number."
"Customweb_BarclaycardCw::You have to enter your bank account number.","Please enter here the International Bank Account Number (IBAN)."
"Customweb_BarclaycardCw::You have to enter your social security number.","Please enter your social security number."
"Customweb_BarclaycardCw::You may choose one of the cards you paid before on this site.","You may choose from one of the cards previously used on this site."
"Customweb_BarclaycardCw::You may choose one of your stored payment details.","You may choose one of your stored payment details."
"Customweb_BarclaycardCw::You must define your gender.","Please select your gender."
"Customweb_BarclaycardCw::You must enter the company registration number.","You must enter the company registration number."
"Customweb_BarclaycardCw::You must enter the sales tax number.","You must enter the sales tax number."
"Customweb_BarclaycardCw::You must enter your phone number.","Please enter your phone number."
"Customweb_BarclaycardCw::You must enter your salutation.","Please enter your salutation."
"Customweb_BarclaycardCw::You must enter your social security number.","Please enter your social security number."
"Customweb_BarclaycardCw::You need to define an API password in the module settings.","You need to define an API password in the module settings."
"Customweb_BarclaycardCw::You need to define an API user id in the module settings.","You need to define an API user ID in the module settings."
"Customweb_BarclaycardCw::You select to use a own mobile template. However you do not specify any template URL for mobile devices.","You decided to use your own mobile template. However, you did not specify any template URL for mobile devices."
"Customweb_BarclaycardCw::You will be redirect to the order confirmation page.","You will be redirected to the order confirmation page."
"Customweb_BarclaycardCw::Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page."
"Customweb_BarclaycardCw::Your card number is invalid.","Your card number seems to be invalid."
"Customweb_BarclaycardCw::Your card number is invalid. May be you choose the wrong credit card type.","Your card number is invalid. You may have chosen the wrong credit card type"
"Customweb_BarclaycardCw::BarclaycardCw Aliases","BarclaycardCw Aliases"
"Customweb_BarclaycardCw::____paymentMethodName____","____paymentMethodName____"
"Customweb_BarclaycardCw::Barclaycard Aliases","Barclaycard Aliases"
"Customweb_BarclaycardCw::Barclaycard Error","Barclaycard Error"
"Customweb_BarclaycardCw::Barclaycard Parameters","Barclaycard Parameters"
"Customweb_BarclaycardCw::Barclaycard Refund Items","Barclaycard Refund Items"
"Customweb_BarclaycardCw::Barclaycard Section","Barclaycard Section"
"Customweb_BarclaycardCw::Barclaycard Transactions","Barclaycard Transactions"
"Customweb_BarclaycardCw::Barclaycard:","Barclaycard:"
"Customweb_BarclaycardCw::Barclaycard: Alias Management","Barclaycard: Alias Management"
"Customweb_BarclaycardCw::customweb ltd","customweb ltd"
"Customweb_BarclaycardCw::no","No"
"Customweb_BarclaycardCw::or","or"
"Customweb_BarclaycardCw::yes","Yes"
